id,date,category,price
2465608,2019-06-07,2,17.0
2465609,2014-07-15,16,24.0
2465610,2021-07-05,13,29.0
2465611,2017-07-05,1,54.0
2465612,2015-10-11,17,2.0
2465613,2016-03-23,10,75.0
2465614,2021-07-23,17,49.0
2465615,2018-01-21,8,14.0
2465616,2017-07-10,16,63.0
2465617,2013-01-15,1,66.0
2465618,2016-08-20,15,25.0
2465619,2017-01-06,0,50.0
2465620,2018-02-23,19,19.0
2465621,2017-01-14,4,81.0
2465622,2016-01-27,11,67.0
2465623,2021-02-11,18,45.0
2465624,2020-09-16,13,51.0
2465625,2012-07-13,7,29.0
2465626,2015-04-13,7,36.0
2465627,2013-12-26,7,75.0
2465628,2018-03-09,14,68.0
2465629,2019-05-27,2,43.0
2465630,2020-07-04,0,88.0
2465631,2014-10-08,3,74.0
2465632,2013-07-14,15,95.0
2465633,2014-04-22,16,39.0
2465634,2015-07-02,11,68.0
2465635,2012-11-25,4,79.0
2465636,2013-10-09,13,99.0
2465637,2017-01-19,10,28.0
2465638,2014-08-20,0,68.0
2465639,2013-11-07,4,16.0
2465640,2014-09-07,1,9.0
2465641,2018-06-04,2,49.0
2465642,2016-06-09,5,80.0
2465643,2015-05-12,13,93.0
2465644,2014-05-24,18,62.0
2465645,2017-01-11,2,82.0
2465646,2019-01-06,6,0.0
2465647,2013-06-20,17,10.0
2465648,2013-02-02,3,34.0
2465649,2018-12-16,6,85.0
2465650,2018-12-17,5,69.0
2465651,2014-01-13,9,29.0
2465652,2012-03-03,1,94.0
2465653,2015-08-03,5,84.0
2465654,2015-03-07,18,44.0
2465655,2014-10-25,17,68.0
2465656,2021-08-23,10,35.0
2465657,2019-05-11,6,41.0
2465658,2014-02-22,9,9.0
2465659,2015-01-01,2,7.0
2465660,2017-02-22,17,66.0
2465661,2021-11-07,12,1.0
2465662,2015-03-23,15,28.0
2465663,2016-01-12,8,4.0
2465664,2012-04-22,2,27.0
2465665,2014-07-22,15,25.0
2465666,2019-09-13,2,51.0
2465667,2020-06-07,3,75.0
2465668,2021-11-10,5,38.0
2465669,2015-07-11,14,22.0
2465670,2014-12-04,6,92.0
2465671,2015-08-13,12,58.0
2465672,2018-08-19,2,49.0
2465673,2020-04-28,17,4.0
2465674,2014-12-25,9,56.0
2465675,2019-01-12,5,86.0
2465676,2014-02-15,4,97.0
2465677,2013-03-16,13,56.0
2465678,2016-01-11,15,86.0
2465679,2019-11-22,18,67.0
2465680,2012-06-03,11,29.0
2465681,2019-08-05,8,83.0
2465682,2017-04-07,0,13.0
2465683,2021-03-27,8,19.0
2465684,2021-08-18,0,17.0
2465685,2019-08-03,3,75.0
2465686,2019-12-24,3,64.0
2465687,2021-06-19,11,90.0
2465688,2016-12-25,17,64.0
2465689,2019-12-06,2,8.0
2465690,2015-02-18,9,0.0
2465691,2019-02-24,0,26.0
2465692,2013-02-07,2,55.0
2465693,2015-03-10,10,87.0
2465694,2021-07-01,1,29.0
2465695,2020-09-18,18,66.0
2465696,2019-04-14,0,27.0
2465697,2015-04-05,2,56.0
2465698,2021-09-27,9,58.0
2465699,2016-06-18,2,64.0
2465700,2015-04-03,7,74.0
2465701,2018-05-08,9,98.0
2465702,2015-04-11,15,30.0
2465703,2012-08-14,2,45.0
2465704,2014-10-20,11,30.0
2465705,2018-09-28,9,49.0
2465706,2021-02-17,14,91.0
2465707,2019-04-26,10,55.0
2465708,2017-05-03,13,27.0
2465709,2012-05-27,16,64.0
2465710,2016-03-04,6,94.0
2465711,2021-07-01,2,35.0
2465712,2021-07-03,0,30.0
2465713,2012-08-26,12,4.0
2465714,2020-10-05,4,23.0
2465715,2012-06-03,12,54.0
2465716,2020-11-19,7,71.0
2465717,2014-12-10,4,1.0
2465718,2021-09-14,18,73.0
2465719,2012-06-27,14,70.0
2465720,2017-06-26,17,28.0
2465721,2019-01-11,14,80.0
2465722,2020-07-12,19,69.0
2465723,2015-04-18,1,48.0
2465724,2019-06-20,16,78.0
2465725,2021-12-02,13,90.0
2465726,2021-12-10,5,2.0
2465727,2017-06-06,17,43.0
2465728,2012-06-19,16,41.0
2465729,2012-12-22,0,20.0
2465730,2017-04-08,0,48.0
2465731,2014-04-13,8,80.0
2465732,2013-07-05,1,51.0
2465733,2016-05-02,6,19.0
2465734,2012-02-10,0,58.0
2465735,2021-10-10,19,80.0
2465736,2013-12-01,19,74.0
2465737,2019-06-14,5,68.0
2465738,2020-04-22,3,91.0
2465739,2021-10-06,16,70.0
2465740,2015-06-21,1,91.0
2465741,2018-03-16,5,26.0
2465742,2020-07-21,2,6.0
2465743,2016-10-08,5,20.0
2465744,2012-12-21,12,79.0
2465745,2021-08-04,5,84.0
2465746,2012-07-17,2,46.0
2465747,2019-04-06,6,44.0
2465748,2020-10-10,0,9.0
2465749,2020-10-15,17,2.0
2465750,2021-05-07,2,37.0
2465751,2015-07-24,18,17.0
2465752,2019-01-14,6,86.0
2465753,2015-11-13,0,99.0
2465754,2012-06-08,4,89.0
2465755,2012-11-24,13,33.0
2465756,2013-01-27,12,12.0
2465757,2012-07-05,17,65.0
2465758,2012-09-21,5,36.0
2465759,2019-04-09,9,60.0
2465760,2020-07-23,5,27.0
2465761,2021-02-25,17,89.0
2465762,2017-02-28,14,57.0
2465763,2017-03-17,15,96.0
2465764,2020-07-19,13,74.0
2465765,2017-09-24,8,62.0
2465766,2014-01-13,13,60.0
2465767,2012-02-09,14,95.0
2465768,2015-06-20,10,31.0
2465769,2020-06-08,5,53.0
2465770,2019-09-22,17,3.0
2465771,2020-07-15,2,82.0
2465772,2017-09-08,5,41.0
2465773,2016-09-23,13,18.0
2465774,2021-01-07,2,24.0
2465775,2020-12-15,16,10.0
2465776,2013-01-09,8,38.0
2465777,2020-05-09,0,63.0
2465778,2015-02-07,13,79.0
2465779,2019-02-16,18,16.0
2465780,2013-12-16,16,58.0
2465781,2013-08-27,2,43.0
2465782,2015-04-21,12,57.0
2465783,2020-11-10,1,11.0
2465784,2018-10-05,0,50.0
2465785,2014-10-24,0,10.0
2465786,2015-07-14,19,2.0
2465787,2016-10-01,3,41.0
2465788,2013-05-19,6,96.0
2465789,2014-12-12,3,32.0
2465790,2020-06-16,15,55.0
2465791,2019-03-09,19,93.0
2465792,2018-06-07,6,23.0
2465793,2019-10-27,3,75.0
2465794,2015-07-11,0,17.0
2465795,2019-04-25,13,93.0
2465796,2019-04-02,3,67.0
2465797,2015-03-15,9,78.0
2465798,2018-05-11,14,99.0
2465799,2014-08-23,15,80.0
2465800,2016-07-20,0,35.0
2465801,2017-06-09,14,52.0
2465802,2013-11-03,3,8.0
2465803,2020-02-25,18,20.0
2465804,2012-06-20,9,70.0
2465805,2018-02-20,5,21.0
2465806,2016-02-02,12,37.0
2465807,2014-01-02,10,46.0
2465808,2020-11-18,17,57.0
2465809,2021-02-12,0,93.0
2465810,2015-10-13,10,48.0
2465811,2015-03-12,7,30.0
2465812,2017-01-01,2,55.0
2465813,2021-07-15,7,15.0
2465814,2020-03-25,9,57.0
2465815,2020-12-17,5,19.0
2465816,2020-08-10,3,68.0
2465817,2019-11-16,19,6.0
2465818,2021-10-10,16,59.0
2465819,2015-06-02,4,96.0
2465820,2018-04-13,17,84.0
2465821,2021-08-27,17,20.0
2465822,2021-12-20,1,3.0
2465823,2018-11-03,10,78.0
2465824,2012-12-15,12,19.0
2465825,2016-09-11,11,18.0
2465826,2015-02-21,4,5.0
2465827,2018-11-10,7,62.0
2465828,2016-09-17,13,53.0
2465829,2018-04-11,8,8.0
2465830,2019-07-05,18,72.0
2465831,2018-04-20,2,85.0
2465832,2020-12-05,6,35.0
2465833,2013-05-06,4,48.0
2465834,2014-04-20,1,13.0
2465835,2015-08-01,6,70.0
2465836,2016-06-14,1,78.0
2465837,2015-12-22,15,43.0
2465838,2015-05-26,18,17.0
2465839,2012-06-28,7,60.0
2465840,2018-10-18,14,42.0
2465841,2016-04-14,10,46.0
2465842,2013-02-04,16,27.0
2465843,2014-12-14,15,35.0
2465844,2020-08-15,4,87.0
2465845,2017-03-24,5,19.0
2465846,2016-01-18,19,64.0
2465847,2015-01-25,5,6.0
2465848,2012-04-27,0,32.0
2465849,2014-05-02,16,37.0
2465850,2012-11-08,12,13.0
2465851,2021-07-10,16,35.0
2465852,2013-12-07,18,16.0
2465853,2014-05-14,1,12.0
2465854,2016-01-28,1,84.0
2465855,2019-05-08,14,70.0
2465856,2018-04-07,16,89.0
2465857,2021-02-21,15,54.0
2465858,2015-12-11,17,76.0
2465859,2012-12-15,5,23.0
2465860,2021-12-24,9,61.0
2465861,2017-12-08,5,26.0
2465862,2016-06-11,15,27.0
2465863,2015-06-24,16,79.0
2465864,2012-08-18,14,20.0
2465865,2019-08-18,6,95.0
2465866,2018-01-01,0,18.0
2465867,2015-08-11,3,38.0
2465868,2012-03-21,16,80.0
2465869,2021-10-02,12,71.0
2465870,2017-03-14,14,79.0
2465871,2017-01-23,15,56.0
2465872,2012-05-11,15,80.0
2465873,2013-10-05,6,70.0
2465874,2016-03-17,3,55.0
2465875,2020-01-15,16,33.0
2465876,2017-07-04,15,71.0
2465877,2021-04-13,14,26.0
2465878,2016-10-13,7,67.0
2465879,2016-06-14,13,11.0
2465880,2018-09-14,13,38.0
2465881,2012-05-24,4,24.0
2465882,2015-09-21,11,66.0
2465883,2018-08-02,11,56.0
2465884,2016-08-08,16,85.0
2465885,2015-07-20,17,4.0
2465886,2020-11-18,16,25.0
2465887,2015-03-18,0,66.0
2465888,2017-11-03,15,51.0
2465889,2019-02-09,15,18.0
2465890,2021-05-23,0,67.0
2465891,2014-06-01,3,12.0
2465892,2013-08-08,7,30.0
2465893,2013-07-06,7,31.0
2465894,2014-02-20,12,60.0
2465895,2016-03-15,16,9.0
2465896,2013-07-04,18,29.0
2465897,2013-02-17,13,16.0
2465898,2020-02-02,3,87.0
2465899,2020-03-14,16,18.0
2465900,2013-10-26,11,53.0
2465901,2014-03-04,13,33.0
2465902,2016-06-03,10,84.0
2465903,2015-12-14,11,41.0
2465904,2016-05-06,0,14.0
2465905,2019-04-16,7,32.0
2465906,2012-01-27,0,77.0
2465907,2014-02-11,7,2.0
2465908,2020-09-28,14,91.0
2465909,2019-06-28,3,57.0
2465910,2018-02-10,9,62.0
2465911,2016-11-16,6,72.0
2465912,2014-04-05,12,54.0
2465913,2016-02-17,15,19.0
2465914,2018-09-23,12,25.0
2465915,2018-06-05,17,9.0
2465916,2015-12-21,5,58.0
2465917,2020-04-23,18,85.0
2465918,2021-10-27,14,51.0
2465919,2020-07-22,15,89.0
2465920,2021-08-26,3,44.0
2465921,2019-04-04,2,0.0
2465922,2017-09-27,19,56.0
2465923,2016-05-07,4,25.0
2465924,2019-09-24,16,37.0
2465925,2014-05-04,8,16.0
2465926,2012-12-09,8,70.0
2465927,2019-10-01,18,0.0
2465928,2017-02-12,9,77.0
2465929,2012-07-15,8,74.0
2465930,2016-06-11,2,33.0
2465931,2015-09-27,15,52.0
2465932,2017-07-08,6,24.0
2465933,2019-08-12,12,30.0
2465934,2021-04-21,7,8.0
2465935,2016-10-13,14,20.0
2465936,2016-05-15,13,50.0
2465937,2019-03-07,1,34.0
2465938,2018-04-18,18,60.0
2465939,2016-06-01,8,33.0
2465940,2018-02-02,2,6.0
2465941,2018-05-07,13,91.0
2465942,2021-10-04,1,85.0
2465943,2014-12-19,19,66.0
2465944,2018-01-02,0,8.0
2465945,2014-09-02,16,30.0
2465946,2018-07-16,7,82.0
2465947,2013-01-24,13,45.0
2465948,2012-11-13,18,36.0
2465949,2012-07-25,9,35.0
2465950,2017-04-18,8,82.0
2465951,2013-04-21,7,8.0
2465952,2016-04-14,6,3.0
2465953,2014-01-20,5,2.0
2465954,2015-07-18,18,69.0
2465955,2019-11-02,5,50.0
2465956,2019-03-25,16,53.0
2465957,2016-10-03,3,88.0
2465958,2019-10-26,17,74.0
2465959,2017-11-22,19,44.0
2465960,2016-01-04,3,82.0
2465961,2019-12-17,0,70.0
2465962,2013-03-04,14,23.0
2465963,2018-10-01,10,47.0
2465964,2014-03-15,4,38.0
2465965,2020-01-21,3,5.0
2465966,2018-12-03,17,59.0
2465967,2019-07-24,16,32.0
2465968,2021-02-23,11,67.0
2465969,2020-10-07,17,46.0
2465970,2021-07-18,14,32.0
2465971,2014-05-10,15,98.0
2465972,2016-10-02,15,96.0
2465973,2020-05-24,18,56.0
2465974,2013-04-12,3,24.0
2465975,2014-06-27,12,68.0
2465976,2020-11-22,5,88.0
2465977,2019-09-05,15,84.0
2465978,2017-07-15,13,29.0
2465979,2014-12-11,12,36.0
2465980,2017-03-13,2,47.0
2465981,2015-12-27,9,28.0
2465982,2017-03-04,19,90.0
2465983,2013-06-17,16,95.0
2465984,2015-11-26,19,46.0
2465985,2016-07-28,0,70.0
2465986,2012-01-16,4,62.0
2465987,2018-02-14,2,48.0
2465988,2018-02-22,7,51.0
2465989,2017-06-03,4,8.0
2465990,2014-10-22,5,32.0
2465991,2013-02-06,1,60.0
2465992,2019-11-13,4,10.0
2465993,2014-08-01,12,80.0
2465994,2012-03-10,10,89.0
2465995,2020-05-24,14,84.0
2465996,2019-04-08,14,26.0
2465997,2017-06-04,16,42.0
2465998,2014-03-22,16,89.0
2465999,2020-11-03,14,50.0
2466000,2017-03-04,4,32.0
2466001,2015-02-22,19,13.0
2466002,2013-11-15,11,69.0
2466003,2018-09-05,15,1.0
2466004,2018-09-09,12,98.0
2466005,2016-10-27,8,37.0
2466006,2021-11-18,11,66.0
2466007,2013-07-09,6,92.0
2466008,2020-02-21,8,34.0
2466009,2020-06-13,10,75.0
2466010,2014-09-24,17,83.0
2466011,2013-12-13,18,54.0
2466012,2016-07-16,15,46.0
2466013,2021-06-16,13,7.0
2466014,2018-10-25,10,22.0
2466015,2019-02-12,15,62.0
2466016,2019-08-21,3,68.0
2466017,2015-09-05,5,22.0
2466018,2020-01-18,1,73.0
2466019,2014-11-18,3,69.0
2466020,2012-10-28,12,22.0
2466021,2015-01-08,11,42.0
2466022,2020-04-14,9,60.0
2466023,2014-03-21,7,69.0
2466024,2021-05-19,16,59.0
2466025,2018-11-26,13,41.0
2466026,2015-11-04,19,99.0
2466027,2014-10-06,15,45.0
2466028,2013-03-22,3,65.0
2466029,2016-07-13,1,90.0
2466030,2014-12-05,16,21.0
2466031,2016-10-26,3,18.0
2466032,2014-05-22,14,99.0
2466033,2012-06-10,2,92.0
2466034,2021-12-21,17,72.0
2466035,2018-12-23,17,70.0
2466036,2018-03-14,18,92.0
2466037,2012-03-10,9,65.0
2466038,2020-08-13,8,41.0
2466039,2021-09-03,15,19.0
2466040,2019-03-15,19,27.0
2466041,2016-09-10,6,66.0
2466042,2017-04-04,7,7.0
2466043,2018-01-02,19,64.0
2466044,2016-03-14,14,62.0
2466045,2021-07-02,7,33.0
2466046,2013-02-12,12,36.0
2466047,2020-02-25,15,16.0
2466048,2018-11-20,12,57.0
2466049,2018-12-25,3,7.0
2466050,2018-12-18,17,84.0
2466051,2019-05-26,11,19.0
2466052,2019-11-13,0,99.0
2466053,2017-06-05,16,85.0
2466054,2019-10-22,5,10.0
2466055,2015-06-24,18,83.0
2466056,2020-06-10,0,12.0
2466057,2014-02-09,15,67.0
2466058,2021-06-01,0,98.0
2466059,2017-07-24,16,51.0
2466060,2014-05-17,4,6.0
2466061,2019-04-04,9,0.0
2466062,2019-03-01,16,36.0
2466063,2015-01-13,19,3.0
2466064,2020-11-07,8,3.0
2466065,2017-06-03,7,93.0
2466066,2015-10-01,13,12.0
2466067,2012-07-23,1,54.0
2466068,2021-04-02,1,89.0
2466069,2014-10-07,6,28.0
2466070,2015-09-06,16,75.0
2466071,2016-03-02,1,64.0
2466072,2015-06-20,8,93.0
2466073,2019-01-13,13,0.0
2466074,2016-01-21,16,38.0
2466075,2014-06-15,2,72.0
2466076,2020-07-04,3,62.0
2466077,2014-01-27,5,36.0
2466078,2018-09-14,5,70.0
2466079,2012-12-03,12,78.0
2466080,2012-10-12,19,37.0
2466081,2013-03-19,0,93.0
2466082,2018-05-26,18,34.0
2466083,2016-05-07,12,9.0
2466084,2013-05-24,7,89.0
2466085,2013-07-19,7,34.0
2466086,2017-10-17,17,69.0
2466087,2016-12-01,4,45.0
2466088,2012-03-22,11,56.0
2466089,2015-09-28,1,30.0
2466090,2019-06-04,18,57.0
2466091,2014-10-05,15,55.0
2466092,2015-12-02,1,22.0
2466093,2015-01-20,7,33.0
2466094,2016-04-02,18,30.0
2466095,2014-03-17,2,3.0
2466096,2015-02-26,2,76.0
2466097,2014-03-08,9,25.0
2466098,2014-12-14,7,21.0
2466099,2013-05-02,15,35.0
2466100,2014-04-04,1,94.0
2466101,2020-05-19,16,11.0
2466102,2017-01-21,17,8.0
2466103,2012-01-26,12,21.0
2466104,2014-10-28,17,13.0
2466105,2014-02-05,7,78.0
2466106,2021-04-21,15,42.0
2466107,2020-12-28,17,44.0
2466108,2018-07-01,9,90.0
2466109,2017-05-28,5,76.0
2466110,2012-05-19,0,97.0
2466111,2018-10-16,7,99.0
2466112,2020-02-07,17,15.0
2466113,2018-11-03,0,52.0
2466114,2013-10-17,17,27.0
2466115,2017-03-05,8,19.0
2466116,2014-08-18,12,13.0
2466117,2015-06-22,4,28.0
2466118,2013-07-12,1,86.0
2466119,2014-12-17,16,48.0
2466120,2017-04-03,4,37.0
2466121,2013-10-14,11,4.0
2466122,2017-09-10,12,40.0
2466123,2015-04-14,6,68.0
2466124,2017-02-01,18,13.0
2466125,2020-06-27,17,36.0
2466126,2014-12-04,13,15.0
2466127,2018-08-28,1,35.0
2466128,2020-01-14,4,70.0
2466129,2019-08-08,5,28.0
2466130,2016-12-15,9,83.0
2466131,2019-03-07,10,83.0
2466132,2015-11-12,13,46.0
2466133,2018-01-14,10,65.0
2466134,2019-12-17,5,74.0
2466135,2017-07-08,2,39.0
2466136,2021-11-03,0,67.0
2466137,2020-09-10,15,61.0
2466138,2020-08-03,13,13.0
2466139,2020-06-08,14,31.0
2466140,2014-03-22,13,92.0
2466141,2021-07-12,18,51.0
2466142,2021-02-06,15,28.0
2466143,2013-02-07,3,68.0
2466144,2012-01-02,1,9.0
2466145,2015-10-10,12,24.0
2466146,2017-01-18,12,84.0
2466147,2012-06-27,16,22.0
2466148,2018-08-13,16,55.0
2466149,2012-04-02,11,60.0
2466150,2013-10-03,17,9.0
2466151,2020-09-24,18,63.0
2466152,2018-12-16,17,78.0
2466153,2021-12-27,14,68.0
2466154,2017-08-08,14,72.0
2466155,2019-08-26,10,2.0
2466156,2018-05-01,2,30.0
2466157,2014-06-07,14,46.0
2466158,2012-06-22,16,51.0
2466159,2021-08-11,19,10.0
2466160,2014-01-09,19,57.0
2466161,2013-02-06,14,9.0
2466162,2020-08-02,5,23.0
2466163,2016-05-03,7,29.0
2466164,2015-09-11,1,70.0
2466165,2015-07-24,7,95.0
2466166,2012-03-15,18,67.0
2466167,2016-10-06,5,93.0
2466168,2012-07-20,12,40.0
2466169,2019-06-20,18,99.0
2466170,2013-03-15,9,70.0
2466171,2015-02-07,13,53.0
2466172,2020-03-26,2,5.0
2466173,2019-12-13,3,92.0
2466174,2012-10-20,16,5.0
2466175,2020-03-27,8,69.0
2466176,2017-11-13,7,22.0
2466177,2015-11-15,12,57.0
2466178,2014-11-28,2,96.0
2466179,2017-07-10,19,84.0
2466180,2015-09-13,14,17.0
2466181,2018-05-15,12,0.0
2466182,2016-10-17,1,14.0
2466183,2013-05-11,10,72.0
2466184,2020-03-27,9,23.0
2466185,2012-12-12,6,2.0
2466186,2013-03-07,17,36.0
2466187,2014-03-27,15,57.0
2466188,2020-07-18,10,21.0
2466189,2020-07-25,17,6.0
2466190,2021-10-01,12,81.0
2466191,2014-11-10,16,74.0
2466192,2014-09-01,9,21.0
2466193,2021-12-27,5,26.0
2466194,2012-05-07,7,72.0
2466195,2021-02-09,10,37.0
2466196,2021-10-12,7,53.0
2466197,2015-05-12,9,24.0
2466198,2017-09-27,17,68.0
2466199,2019-12-21,8,73.0
2466200,2013-11-09,17,54.0
2466201,2020-04-16,3,57.0
2466202,2018-11-17,15,50.0
2466203,2015-01-22,0,62.0
2466204,2016-07-17,9,31.0
2466205,2020-05-09,14,60.0
2466206,2017-11-05,13,22.0
2466207,2018-06-02,6,5.0
2466208,2021-03-24,7,58.0
2466209,2021-11-14,7,10.0
2466210,2018-12-08,4,39.0
2466211,2018-10-05,3,43.0
2466212,2017-03-17,3,90.0
2466213,2019-05-08,15,67.0
2466214,2017-03-27,8,89.0
2466215,2020-12-24,13,61.0
2466216,2021-02-02,13,64.0
2466217,2018-08-23,18,9.0
2466218,2015-10-01,16,68.0
2466219,2012-09-25,16,97.0
2466220,2012-10-24,13,63.0
2466221,2017-03-16,16,96.0
2466222,2014-12-12,18,78.0
2466223,2014-05-01,12,79.0
2466224,2021-02-20,12,30.0
2466225,2017-10-01,17,70.0
2466226,2016-02-28,2,55.0
2466227,2015-07-06,3,31.0
2466228,2017-03-20,1,44.0
2466229,2013-08-24,2,93.0
2466230,2017-06-20,14,9.0
2466231,2013-03-14,4,68.0
2466232,2021-05-28,12,50.0
2466233,2019-03-13,3,7.0
2466234,2013-05-05,4,16.0
2466235,2021-10-13,9,87.0
2466236,2014-07-24,6,90.0
2466237,2015-01-05,2,69.0
2466238,2019-08-08,16,68.0
2466239,2015-05-03,2,41.0
2466240,2016-02-10,13,89.0
2466241,2018-09-15,1,53.0
2466242,2012-03-15,17,49.0
2466243,2016-10-28,10,22.0
2466244,2018-11-13,15,60.0
2466245,2020-04-14,13,87.0
2466246,2016-05-17,16,41.0
2466247,2015-12-08,10,6.0
2466248,2013-12-19,3,72.0
2466249,2014-04-19,6,99.0
2466250,2017-08-08,8,24.0
2466251,2014-01-09,10,95.0
2466252,2013-12-08,16,52.0
2466253,2013-12-14,10,1.0
2466254,2012-05-24,12,90.0
2466255,2020-06-13,4,51.0
2466256,2017-08-24,11,68.0
2466257,2020-09-27,3,40.0
2466258,2016-01-14,10,82.0
2466259,2018-12-22,18,31.0
2466260,2017-02-26,15,10.0
2466261,2019-04-02,4,81.0
2466262,2013-10-11,1,26.0
2466263,2015-02-15,7,89.0
2466264,2015-09-23,11,77.0
2466265,2017-07-23,17,93.0
2466266,2018-05-19,7,40.0
2466267,2017-11-15,14,74.0
2466268,2017-03-14,0,94.0
2466269,2012-11-01,11,7.0
2466270,2016-01-02,6,15.0
2466271,2018-10-18,3,9.0
2466272,2019-03-05,14,99.0
2466273,2018-02-19,11,40.0
2466274,2013-01-14,5,43.0
2466275,2019-12-09,13,49.0
2466276,2015-03-18,6,8.0
2466277,2021-10-01,16,0.0
2466278,2014-01-26,7,39.0
2466279,2019-06-24,2,73.0
2466280,2019-06-24,5,29.0
2466281,2019-10-09,11,94.0
2466282,2013-10-27,0,57.0
2466283,2020-12-02,13,1.0
2466284,2013-07-22,7,7.0
2466285,2015-04-09,15,80.0
2466286,2012-08-21,11,88.0
2466287,2019-03-28,15,92.0
2466288,2014-06-18,14,31.0
2466289,2020-08-17,14,74.0
2466290,2018-04-14,8,31.0
2466291,2019-12-24,2,94.0
2466292,2020-12-10,3,44.0
2466293,2021-09-22,2,88.0
2466294,2012-06-03,14,46.0
2466295,2012-05-26,19,5.0
2466296,2020-10-20,8,61.0
2466297,2019-09-15,6,39.0
2466298,2012-06-20,1,70.0
2466299,2014-05-13,17,9.0
2466300,2015-03-20,8,93.0
2466301,2019-03-09,1,52.0
2466302,2020-11-18,11,46.0
2466303,2014-07-14,5,20.0
2466304,2020-11-28,8,84.0
2466305,2018-05-17,1,41.0
2466306,2014-03-24,17,12.0
2466307,2013-04-01,4,20.0
2466308,2018-04-07,19,85.0
2466309,2014-11-25,9,78.0
2466310,2021-09-23,3,63.0
2466311,2015-07-06,7,27.0
2466312,2015-08-10,17,6.0
2466313,2019-05-07,13,47.0
2466314,2016-12-18,8,50.0
2466315,2019-10-09,9,93.0
2466316,2013-05-25,17,88.0
2466317,2016-12-14,11,65.0
2466318,2018-05-11,11,22.0
2466319,2017-07-23,14,59.0
2466320,2019-04-22,1,11.0
2466321,2018-12-08,11,18.0
2466322,2016-08-27,19,33.0
2466323,2016-12-28,4,7.0
2466324,2013-05-09,7,97.0
2466325,2014-02-22,4,75.0
2466326,2016-09-25,9,99.0
2466327,2016-08-21,0,36.0
2466328,2021-05-16,6,8.0
2466329,2016-05-19,2,76.0
2466330,2016-06-11,13,63.0
2466331,2015-03-26,10,75.0
2466332,2013-11-25,6,22.0
2466333,2020-08-04,12,23.0
2466334,2018-01-02,7,82.0
2466335,2018-02-13,16,67.0
2466336,2014-09-10,1,40.0
2466337,2015-02-09,6,70.0
2466338,2018-02-08,5,49.0
2466339,2012-01-23,6,43.0
2466340,2014-10-12,19,63.0
2466341,2012-03-05,12,74.0
2466342,2020-12-15,2,36.0
2466343,2012-02-28,19,83.0
2466344,2021-01-09,9,75.0
2466345,2013-06-04,11,30.0
2466346,2019-06-09,17,31.0
2466347,2020-06-06,2,42.0
2466348,2017-01-17,11,88.0
2466349,2017-12-01,10,81.0
2466350,2017-01-05,12,74.0
2466351,2017-10-27,11,35.0
2466352,2012-04-28,16,4.0
2466353,2017-04-03,13,5.0
2466354,2018-09-09,11,77.0
2466355,2017-11-03,0,89.0
2466356,2016-10-06,19,30.0
2466357,2014-05-20,13,45.0
2466358,2018-11-13,18,87.0
2466359,2020-04-14,16,13.0
2466360,2014-06-19,5,48.0
2466361,2017-01-06,8,10.0
2466362,2020-11-11,12,50.0
2466363,2020-03-15,3,12.0
2466364,2016-11-21,18,83.0
2466365,2015-08-23,3,53.0
2466366,2013-03-04,2,31.0
2466367,2021-10-18,13,62.0
2466368,2016-06-21,16,84.0
2466369,2021-10-24,19,96.0
2466370,2019-09-20,11,56.0
2466371,2014-12-28,13,94.0
2466372,2016-10-02,1,91.0
2466373,2015-06-06,2,12.0
2466374,2018-03-20,17,72.0
2466375,2015-07-28,17,55.0
2466376,2020-10-05,4,64.0
2466377,2016-07-08,2,79.0
2466378,2014-11-13,10,21.0
2466379,2016-05-12,19,56.0
2466380,2015-06-19,9,19.0
2466381,2012-04-13,12,75.0
2466382,2021-03-23,1,69.0
2466383,2013-08-18,16,97.0
2466384,2013-11-28,4,10.0
2466385,2016-05-06,5,72.0
2466386,2016-06-12,1,49.0
2466387,2015-11-05,10,2.0
2466388,2017-05-02,12,98.0
2466389,2015-01-10,11,71.0
2466390,2012-09-07,1,54.0
2466391,2020-07-15,9,85.0
2466392,2015-07-13,17,11.0
2466393,2016-04-21,0,99.0
2466394,2015-02-06,9,63.0
2466395,2021-02-03,10,80.0
2466396,2018-08-09,7,0.0
2466397,2013-01-10,12,60.0
2466398,2012-10-12,3,5.0
2466399,2020-07-13,7,8.0
2466400,2014-01-07,5,82.0
2466401,2013-08-05,7,48.0
2466402,2017-03-16,2,43.0
2466403,2012-08-03,3,90.0
2466404,2012-06-17,2,1.0
2466405,2013-07-16,9,6.0
2466406,2014-04-03,8,97.0
2466407,2012-06-28,18,56.0
2466408,2015-10-10,7,49.0
2466409,2012-12-15,5,78.0
2466410,2014-12-16,4,78.0
2466411,2012-07-12,5,55.0
2466412,2019-10-02,15,80.0
2466413,2017-04-24,1,32.0
2466414,2021-11-03,0,87.0
2466415,2019-09-02,4,1.0
2466416,2015-11-14,19,37.0
2466417,2014-01-14,3,21.0
2466418,2020-05-04,13,15.0
2466419,2018-10-17,10,62.0
2466420,2017-07-04,18,22.0
2466421,2015-01-21,13,52.0
2466422,2017-10-22,5,86.0
2466423,2016-03-02,18,40.0
2466424,2016-07-26,2,39.0
2466425,2014-03-06,3,33.0
2466426,2016-10-12,4,6.0
2466427,2021-11-11,12,55.0
2466428,2020-04-08,17,66.0
2466429,2019-09-09,6,32.0
2466430,2012-05-03,4,92.0
